"ncbi_name","phylotree_tip_label","img_id","ncbi_acc","families","uvrA","mutT","mutY","mutL","mutS","mutH","dnaQ","ung","mutM","uvrD","nfi","Ts/Tv bias"," AT --> GC bias"
"Burkholderia cenocepacia J2315","t643348523",643348523,"GCA_000009485.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Burkholderia lata","t637000051",637000051,"GCA_000012945.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Burkholderia ambifaria MC40-6","t641522608",641522608,"GCA_000019925.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Burkholderia thailandensis E264","t637000052",637000052,"GCA_000012365.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Burkholderia mallei NCTC 10229","t640069303",640069303,"GCA_000015605.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Burkholderia pseudomallei 1106a","t640069305",640069305,"GCA_000015925.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Candidatus Tremblaya princeps PCVAL","t2511231192",2511231192,"GCA_000220965.1","Betaproteobacteria",0,0,0,0,0,0,1,0,0,0,0,0.178601182562128,0.262805387338171
"Pusillimonas sp. T7-7","t650716078",650716078,"GCA_000209655.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Bordetella avium 197N","t641522607",641522607,"GCA_000070465.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Achromobacter xylosoxidans A8","t649633001",649633001,"GCA_000165835.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Bordetella bronchiseptica RB50","t637000032",637000032,"GCA_000195675.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Taylorella asinigenitalis MCE3","t2511231127",2511231127,"GCA_000226625.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Taylorella equigenitalis MCE9","t649633099",649633099,"GCA_000185745.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Thiobacillus denitrificans ATCC 25259","t637000324",637000324,"GCA_000012745.1","Betaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Methylotenera versatilis 301","t646564551",646564551,"GCA_000093025.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Methylotenera mobilis JLW8","t644736388",644736388,"GCA_000023705.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Methylovorus sp. MP688","t649633068",649633068,"GCA_000183115.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Methylobacillus flagellatus KT","t637000165",637000165,"GCA_000013705.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Sideroxydans lithotrophicus ES-1","t646564569",646564569,"GCA_000025705.1","Betaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Gallionella capsiferriformans ES-2","t648028028",648028028,"GCA_000145255.1","Betaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Nitrosospira multiformis ATCC 25196","t637000197",637000197,"GCA_000196355.1","Betaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Nitrosomonas sp. AL212","t650716066",650716066,"GCA_000175095.2","Betaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Nitrosomonas sp. Is79A3","t650716067",650716067,"GCA_000219585.1","Betaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Nitrosomonas europaea ATCC 19718","t637000195",637000195,"GCA_000009145.1","Betaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Nitrosomonas eutropha C91","t637000196",637000196,"GCA_000014765.1","Betaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Magnetococcus marinus MC-1","t639633036",639633036,"GCA_000014865.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Candidatus Pelagibacter ubique HTCC1062","t637000058",637000058,"GCA_000012345.1","Alphaproteobacteria",1,1,1,0,0,0,1,0,1,1,0,0.45540630519429,0.112940777374706
"Orientia tsutsugamushi str. Ikeda","t642555145",642555145,"GCA_000010205.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,0,1,0,0.167236556613325,-0.0296361428002622
"Rickettsia bellii OSU 85-389","t640753044",640753044,"GCA_000018245.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Rickettsia canadensis str. McKiel","t640753045",640753045,"GCA_000014345.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Rickettsia prowazekii str. Rp22","t646862338",646862338,"GCA_000022785.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,0,1,0,0.167236556613325,-0.0296361428002622
"Rickettsia typhi str. Wilmington","t637000246",637000246,"GCA_000008045.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,0,1,0,0.167236556613325,-0.0296361428002622
"Rickettsia prowazekii str. RpGvF24","t2512564077",2512564077,"GCA_000277265.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,0,1,0,0.167236556613325,-0.0296361428002622
"Rickettsia australis str. Cutlack","t2512564059",2512564059,"GCA_000284155.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Rickettsia rickettsii str. Hlp#2","t2512564047",2512564047,"GCA_000283935.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Rickettsia montanensis str. OSU 85-930","t2512564067",2512564067,"GCA_000284175.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Rickettsia canadensis str. CA410","t2512564031",2512564031,"GCA_000283915.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Rickettsia typhi str. B9991CWPP","t2512564075",2512564075,"GCA_000277305.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,0,1,0,0.167236556613325,-0.0296361428002622
"Rickettsia felis URRWXCal2","t637000244",637000244,"GCA_000012145.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Rickettsia akari str. Hartford","t640753043",640753043,"GCA_000018205.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,0,1,0,0.167236556613325,-0.0296361428002622
"Rickettsia rickettsii str. Iowa","t641522647",641522647,"GCA_000017445.3","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Candidatus Midichloria mitochondrii IricVA","t650716015",650716015,"GCA_000219355.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Neorickettsia sennetsu str. Miyayama","t637000191",637000191,"GCA_000013165.1","Alphaproteobacteria",0,0,1,1,1,0,1,0,0,1,0,-0.0819782358663048,0.220018993227888
"Neorickettsia risticii str. Illinois","t644736395",644736395,"GCA_000022525.1","Alphaproteobacteria",0,0,1,1,1,0,1,0,0,1,0,-0.0819782358663048,0.220018993227888
"Wolbachia endosymbiont strain TRS of Brugia malayi","t637000340",637000340,"GCA_000008385.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Wolbachia endosymbiont of Drosophila melanogaster","t637000339",637000339,"GCA_000008025.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Wolbachia sp. wRi","t643692055",643692055,"GCA_000022285.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Anaplasma phagocytophilum str. HZ","t637000009",637000009,"GCA_000013125.1","Alphaproteobacteria",1,0,1,1,1,0,1,0,1,1,0,-0.0598198660940652,0.243179457897693
"Anaplasma centrale str. Israel","t646311905",646311905,"GCA_000024505.1","Alphaproteobacteria",1,0,1,1,1,0,1,0,1,1,0,-0.0598198660940652,0.243179457897693
"Anaplasma marginale str. St. Maries","t637000008",637000008,"GCA_000011945.1","Alphaproteobacteria",1,0,1,1,1,0,1,0,1,1,0,-0.0598198660940652,0.243179457897693
"Ehrlichia canis str. Jake","t637000097",637000097,"GCA_000012565.1","Alphaproteobacteria",1,0,1,1,1,0,1,0,0,1,0,-0.078124352871768,0.220216894978277
"Ehrlichia chaffeensis str. Arkansas","t637000098",637000098,"GCA_000013145.1","Alphaproteobacteria",1,0,1,1,1,0,0,0,1,1,0,0.00351702308174549,0.262006325208531
"Ehrlichia ruminantium str. Welgevonden","t639279309",639279309,"GCA_000026005.1","Alphaproteobacteria",1,0,1,1,1,0,1,0,1,1,0,-0.0598198660940652,0.243179457897693
"Sphingobium sp. SYK-6","t2511231055",2511231055,"GCA_000283515.1","Alphaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Sphingobium japonicum UT26S","t646564570",646564570,"GCA_000091125.1","Alphaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Erythrobacter litoralis HTCC2594","t637000103",637000103,"GCA_000013005.1","Alphaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Novosphingobium sp. PP1Y","t650716068",650716068,"GCA_000253255.1","Alphaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Novosphingobium aromaticivorans DSM 12444","t640427126",640427126,"GCA_000013325.1","Alphaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Sphingopyxis alaskensis RB2256","t637000271",637000271,"GCA_000013985.1","Alphaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Zymomonas mobilis subsp. pomaceae ATCC 29192","t650716107",650716107,"GCA_000218875.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821","t637000356",637000356,"GCA_000007105.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Sphingomonas wittichii RW1","t640427144",640427144,"GCA_000016765.1","Alphaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Candidatus Puniceispirillum marinum IMCC1322","t646564516",646564516,"GCA_000024465.1","Alphaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Micavibrio aeruginosavorus ARL-13","t2511231069",2511231069,"GCA_000226315.1","Alphaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Rhodospirillum centenum SW","t643348571",643348571,"GCA_000016185.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,1,0.187070582296681,-0.0105082702913703
"Azospirillum sp. B510","t646311907",646311907,"GCA_000010725.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Azospirillum brasilense","t2511231222",2511231222,"GCA_000632475.2","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Azospirillum lipoferum 4B","t2511231221",2511231221,"GCA_000283655.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Magnetospirillum magneticum AMB-1","t637000155",637000155,"GCA_000009985.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Rhodospirillum rubrum F11","t2511231162",2511231162,"GCA_000225955.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Rhodospirillum rubrum ATCC 11170","t637000241",637000241,"GCA_000013085.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Gluconobacter oxydans 621H","t637000122",637000122,"GCA_000011685.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Gluconacetobacter diazotrophicus PA1 5","t641228493",641228493,"GCA_000021325.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Acetobacter pasteurianus IFO 3283-32","t646862307",646862307,"GCA_000010925.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Acidiphilium cryptum JF-5","t640427101",640427101,"GCA_000016725.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Granulibacter bethesdensis CGDNIH1","t637000123",637000123,"GCA_000014285.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Parvularcula bermudensis HTCC2503","t648028050",648028050,"GCA_000152825.2","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Hyphomonas neptunium ATCC 15444","t637000135",637000135,"GCA_000013025.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Hirschia baltica ATCC 49814","t644736375",644736375,"GCA_000023785.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Maricaulis maris MCS10","t637000157",637000157,"GCA_000014745.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Phenylobacterium zucineum HLK1","t642555147",642555147,"GCA_000017265.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Caulobacter sp. K31","t641522612",641522612,"GCA_000019145.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Caulobacter segnis ATCC 21756","t646564519",646564519,"GCA_000092285.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Caulobacter crescentus CB15","t637000061",637000061,"GCA_000006905.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Asticcacaulis excentricus CB 48","t649633007",649633007,"GCA_000175215.2","Alphaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Brevundimonas subvibrioides ATCC 15264","t648028010",648028010,"GCA_000144605.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Rhodobacter sphaeroides ATCC 17025","t640427138",640427138,"GCA_000016405.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Rhodobacter sphaeroides ATCC 17029","t640069328",640069328,"GCA_000015985.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Paracoccus denitrificans PD1222","t639633048",639633048,"GCA_000203895.1","Alphaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Rhodobacter capsulatus SB 1003","t646564563",646564563,"GCA_000021865.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Ketogulonicigenium vulgare Y25","t649633059",649633059,"GCA_000164885.1","Alphaproteobacteria",1,1,1,0,1,0,1,1,1,0,0,0.37063627105521,0.140818777460319
"Ketogulonicigenium vulgare WSH-001","t2511231188",2511231188,"GCA_000223375.1","Alphaproteobacteria",1,1,1,1,0,0,1,1,1,1,0,0.269687491925533,0.109248145360743
"Jannaschia sp. CCS1","t637000137",637000137,"GCA_000013565.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Ruegeria pomeroyi DSS-3","t637000267",637000267,"GCA_000011965.2","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Phaeobacter gallaeciensis DSM 26640","t641380432",641380432,"GCA_000511385.1","Alphaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Leisingera methylohalidivorans DSM 14336","t2512564009",2512564009,"GCA_000511355.1","Alphaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Ruegeria sp. TM1040","t637000268",637000268,"GCA_000014065.1","Alphaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Roseobacter denitrificans OCh 114","t639633056",639633056,"GCA_000014045.1","Alphaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Parvibaculum lavamentivorans DS-1","t640753040",640753040,"GCA_000017565.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Rhodomicrobium vannielii ATCC 17100","t649633090",649633090,"GCA_000166055.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Hyphomicrobium denitrificans 1NES1","t2506783045",2506783045,"GCA_000230975.3","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Hyphomicrobium denitrificans ATCC 51888","t648028034",648028034,"GCA_000143145.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Hyphomicrobium sp. MC1","t650716042",650716042,"GCA_000253295.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Pelagibacterium halotolerans B2","t2511231054",2511231054,"GCA_000230555.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Polymorphum gilvum SL003B-26A1","t2512047034",2512047034,"GCA_000192745.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Chelativorans sp. BNC1","t637000160",637000160,"GCA_000014245.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Mesorhizobium loti MAFF303099","t637000159",637000159,"GCA_000009625.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Mesorhizobium opportunistum WSM2075","t2503198000",2503198000,"GCA_000176035.2","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Mesorhizobium australicum WSM2073","t2509276022",2509276022,"GCA_000230995.3","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Mesorhizobium ciceri biovar biserrulae WSM1271","t649633066",649633066,"GCA_000185905.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Bartonella henselae str. Houston-1","t637000027",637000027,"GCA_000046705.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Bartonella quintana str. Toulouse","t637000028",637000028,"GCA_000046685.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Bartonella tribocorum CIP 105476","t641228478",641228478,"GCA_000196435.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Bartonella grahamii as4aup","t644736328",644736328,"GCA_000022725.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Bartonella clarridgeiae 73","t649633014",649633014,"GCA_000253015.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Bartonella bacilliformis KC583","t639633009",639633009,"GCA_000015445.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Ochrobactrum anthropi ATCC 49188","t640753038",640753038,"GCA_000017405.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Brucella abortus A13334","t2511231108",2511231108,"GCA_000238175.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Brucella abortus bv. 1 str. 9-941","t637000039",637000039,"GCA_000008145.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Sinorhizobium fredii NGR234","t643692032",643692032,"GCA_000018545.1","Alphaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Sinorhizobium medicae WSM419","t640753051",640753051,"GCA_000017145.1","Alphaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Sinorhizobium meliloti BL225C","t648276728",648276728,"GCA_000147775.3","Alphaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Agrobacterium vitis S4","t643348505",643348505,"GCA_000016285.1","Alphaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Agrobacterium sp. H13-3","t650716007",650716007,"GCA_000192635.1","Alphaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Agrobacterium fabrum str. C58","t639279302",639279302,"GCA_000092025.1","Alphaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Rhizobium leguminosarum bv. trifolii WSM2304","t643348569",643348569,"GCA_000021345.1","Alphaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Rhizobium etli CIAT 652","t642555152",642555152,"GCA_000020265.1","Alphaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Rhizobium etli CFN 42","t640427137",640427137,"GCA_000092045.1","Alphaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Rhizobium leguminosarum bv. trifolii WSM1325","t644736401",644736401,"GCA_000023185.1","Alphaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Rhizobium leguminosarum bv. trifolii CB782","t2510065076",2510065076,"GCA_000520875.1","Alphaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Rhizobium leguminosarum bv. trifolii WSM1689","t2510065019",2510065019,"GCA_000517605.1","Alphaproteobacteria",1,1,1,0,1,0,1,1,1,1,0,0.256599630474239,0.105231103656764
"Rhizobium leguminosarum bv. viciae 3841","t639633055",639633055,"GCA_000009265.1","Alphaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Agrobacterium radiobacter K84","t643348504",643348504,"GCA_000016265.1","Alphaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Candidatus Liberibacter solanacearum CLso-ZC1","t649633029",649633029,"GCA_000183665.1","Alphaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Candidatus Liberibacter asiaticus str. psy62","t644736336",644736336,"GCA_000023765.2","Alphaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Methylobacterium sp. 4-46","t641522639",641522639,"GCA_000019365.1","Alphaproteobacteria",1,1,1,1,1,0,1,1,1,1,1,0.129740469203908,0.0435977554704535
"Methylobacterium nodulans ORS 2060","t643348564",643348564,"GCA_000022085.1","Alphaproteobacteria",1,1,1,1,1,0,1,1,1,1,1,0.129740469203908,0.0435977554704535
"Methylobacterium radiotolerans JCM 2831","t641522638",641522638,"GCA_000019725.1","Alphaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Methylobacterium populi BJ001","t642555139",642555139,"GCA_000019945.1","Alphaproteobacteria",1,1,1,1,1,0,1,1,1,1,1,0.129740469203908,0.0435977554704535
"Methylobacterium extorquens CM4","t643348563",643348563,"GCA_000021845.1","Alphaproteobacteria",1,1,1,1,1,0,1,1,1,1,1,0.129740469203908,0.0435977554704535
"Beijerinckia indica subsp. indica ATCC 9039","t641522606",641522606,"GCA_000019845.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Methylocella silvestris BL2","t643348565",643348565,"GCA_000021745.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Starkeya novella DSM 506","t648028054",648028054,"GCA_000092925.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Xanthobacter autotrophicus Py2","t640753059",640753059,"GCA_000017645.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Azorhizobium caulinodans ORS 571","t641228476",641228476,"GCA_000010525.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Oligotropha carboxidovorans OM4","t651053055",651053055,"GCA_000218585.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Nitrobacter hamburgensis X14","t637000192",637000192,"GCA_000013885.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Nitrobacter winogradskyi Nb-255","t637000193",637000193,"GCA_000012725.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Rhodopseudomonas palustris CGA009","t637000239",637000239,"GCA_000195775.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Rhodopseudomonas palustris DX-1","t649633091",649633091,"GCA_000177255.2","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Rhodopseudomonas palustris BisB5","t637000238",637000238,"GCA_000013685.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Rhodopseudomonas palustris HaA2","t637000240",637000240,"GCA_000013365.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Rhodopseudomonas palustris BisA53","t639279312",639279312,"GCA_000014825.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Rhodopseudomonas palustris BisB18","t637000237",637000237,"GCA_000013745.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Bradyrhizobium sp. BTAi1","t640427103",640427103,"GCA_000015165.1","Alphaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
